,Unnamed: 0,url,domain,post_id,published,author,flow,polling,content_len,title,comments,favs,views,votes_plus,votes_minus,views_lognorm,favs_lognorm,comments_lognorm
2796,2796,https://habrahabr.ru/post/26788/,habrahabr.ru,26788,2008-06-04 11:19:00,@dalv,develop,False,3062,Определение города по IP-адресу,84,95,27200,32.0,6.0,2.40054414486,1.57733102293,0.990417254342
2797,2797,https://habrahabr.ru/post/26790/,habrahabr.ru,26790,2008-06-04 11:51:00,@yaneblog,develop,False,4116,Недокументированная возможность в WebSphere Portal 5.1 (общая сессия для портлета и сервлета),5,1,572,2.0,0.0,-0.241164877534,-0.953141927784,-0.995376386386
2798,2798,https://habrahabr.ru/post/26791/,habrahabr.ru,26791,2008-06-04 12:07:00,@anycolor,management,False,4505,"12 простых правил, чтобы не деградировать во фрилансе",114,106,8800,72.0,8.0,1.61415053023,1.64390257237,1.21293098609
2799,2799,https://habrahabr.ru/post/26795/,habrahabr.ru,26795,2008-06-04 13:37:00,@tchernetski,misc,False,2548,SMSter.ru — микроблоггинг c упором на мобильных пользователей,125,5,239,26.0,12.0,-0.84067176943,-0.244339331884,1.28476710384
2800,2800,https://geektimes.ru/post/26799/,geektimes.ru,26799,2008-06-04 13:59:00,@andreikharlanov,,False,1073,Mac OS X 10.6 уже на WWDC 2008?,39,0,355,12.0,2.0,-0.304245593528,-1.17625942837,0.615832211415
2801,2801,https://habrahabr.ru/post/26800/,habrahabr.ru,26800,2008-06-04 14:05:00,@fuCtor,misc,False,2323,Идея сервиса: PC-Линч,25,2,175,1.0,0.0,-1.04961433188,-0.696086885248,0.102368159204
2802,2802,https://habrahabr.ru/post/26802/,habrahabr.ru,26802,2008-06-04 14:14:00,@terloger,develop,False,1269,Вышел Firebug 1.2b2 с заботой о производительности…,18,7,230,34.0,5.0,-0.862659572617,-0.0549572693179,-0.132256108963
2803,2803,https://habrahabr.ru/post/26807/,habrahabr.ru,26807,2008-06-04 15:27:00,@Krovosos,develop,False,1432,Неплохая статья о преподавании программной инженерии,11,12,849,19.0,3.0,0.0179788388673,0.251927874717,-0.478102651974
2804,2804,https://geektimes.ru/post/26809/,geektimes.ru,26809,2008-06-04 15:39:00,@vojur,,False,1881,"В Беларуси будут фильтровать интернет по контенту, а ответственность за доступ к «плохим» сайтам понесут и провайдеры",81,2,318,40.0,4.0,-0.393383824542,-0.202835782946,1.17492287896
2805,2805,https://habrahabr.ru/post/26810/,habrahabr.ru,26810,2008-06-04 15:57:00,@esc,management,False,3054,Уровень профессионализма программистов-фрилансеров,120,8,2000,32.0,9.0,0.601217847547,0.0109246814412,1.25626096885
2806,2806,https://geektimes.ru/post/26812/,geektimes.ru,26812,2008-06-04 16:20:00,@Tigger,,False,2613,Билл сказал свое последнее слово,161,8,206,62.0,7.0,-0.747425391296,0.766642832909,1.70006900229
2807,2807,https://habrahabr.ru/post/26813/,habrahabr.ru,26813,2008-06-04 16:23:00,@oowl,develop,False,1955,Проблемы пользовательских поддоменов,59,30,1400,35.0,4.0,0.357583544209,0.821039442259,0.726948406204
2808,2808,https://geektimes.ru/post/26814/,geektimes.ru,26814,2008-06-04 17:00:00,@366,,False,2068,Анонс бизнес-смартфона HTC Touch Pro,142,6,262,39.0,5.0,-0.547864836865,0.541897589789,1.58761042956
2809,2809,https://habrahabr.ru/post/26816/,habrahabr.ru,26816,2008-06-04 17:08:00,@alizar,develop,False,2340,Брюс Шнайер: «Почему мы принимаем подписи по факсу?»,85,14,1200,60.0,0.0,0.251582928662,0.34241790466,0.993799831497
2810,2810,https://habrahabr.ru/post/26820/,habrahabr.ru,26820,2008-06-04 18:06:00,@vbutknet,develop,False,7441,Piwik — бесплатная открытая альтернатива Google Analytics.,15,32,3900,15.0,3.0,1.06016615168,0.858616956372,-0.263306760159
2811,2811,https://geektimes.ru/post/26823/,geektimes.ru,26823,2008-06-04 18:53:00,@Tylerskald,,False,1369,Электричество из тепла. Вариант от ElectraTherm,13,4,1800,6.0,1.0,1.0335007927,0.239637731205,-0.22993316869
2812,2812,https://habrahabr.ru/post/26827/,habrahabr.ru,26827,2008-06-04 21:06:00,@elsinor,develop,False,1516,Firefox Setup 3.0 RC 2,120,2,267,81.0,11.0,-0.777556007538,-0.717245435835,1.25609500196
2813,2813,https://habrahabr.ru/post/26828/,habrahabr.ru,26828,2008-06-04 21:09:00,@1mdm,develop,False,283,"Загрузка изображений, иcпользуемых в списках стилей",15,4,230,8.0,4.0,-0.877690076884,-0.381845736967,-0.276773486915
2814,2814,https://geektimes.ru/post/26830/,geektimes.ru,26830,2008-06-04 21:14:00,@Shapelez,,False,1394,Google Panoramio,26,9,1200,31.0,1.0,0.702712442356,0.859400171085,0.280141166825
2815,2815,https://habrahabr.ru/post/31597/,habrahabr.ru,31597,2008-06-05 01:17:00,@alizar,management,False,8895,Как правильно уволить айтишника,127,29,3400,53.0,9.0,0.962096637758,0.791970932452,1.29696473359
2816,2816,https://habrahabr.ru/post/26848/,habrahabr.ru,26848,2008-06-05 02:54:00,@inf,develop,False,3425,Отправка SMS Через Jabber,41,30,4300,26.0,6.0,1.12053063265,0.81203360427,0.450590602968
2817,2817,https://habrahabr.ru/post/26852/,habrahabr.ru,26852,2008-06-05 08:04:00,@ceesaxp,develop,False,1357,Новый движок JavaScript от Apple,49,7,608,40.0,5.0,-0.217902267753,-0.0823396951598,0.579846894197
2818,2818,https://habrahabr.ru/post/26853/,habrahabr.ru,26853,2008-06-05 10:04:00,@XaocCPS,develop,False,4541,Microsoft Managed Extensibility Framework,1,4,1200,8.0,0.0,0.242801330027,-0.397828950855,-1.87455622411
2819,2819,https://habrahabr.ru/post/26854/,habrahabr.ru,26854,2008-06-05 10:24:00,@evilbloodydemon,develop,False,476,Вышел CakePHP 1.2 RC1,15,4,288,14.0,2.0,-0.732656674194,-0.397319076325,-0.287645247389
2820,2820,https://habrahabr.ru/post/26855/,habrahabr.ru,26855,2008-06-05 10:36:00,@newildar,misc,False,2373,Ранжирование важности слов и фраз в интернет статьях сообществом пользователей,10,1,236,3.0,0.0,-0.86728187842,-1.00024908496,-0.571856498433
2821,2821,https://habrahabr.ru/post/26856/,habrahabr.ru,26856,2008-06-05 11:19:00,@track13,misc,False,1583,Обменяй книгу — спаси дерево,107,16,295,64.0,1.0,-0.714167597899,0.410305208998,1.16289040225
2822,2822,https://habrahabr.ru/post/26858/,habrahabr.ru,26858,2008-06-05 11:30:00,@ruguevara,design,False,1687,Снимается кино о пользе чата в деле убийства,6,3,485,11.0,9.0,-0.373314134543,-0.543018974986,-0.919697114811
2823,2823,https://habrahabr.ru/post/26863/,habrahabr.ru,26863,2008-06-05 12:20:00,@sunnybear,develop,False,1406,Принципы «ненавязчивой» рекламы,10,21,350,25.0,4.0,-0.597410044341,0.578712181873,-0.579978501512
2824,2824,https://habrahabr.ru/post/26864/,habrahabr.ru,26864,2008-06-05 12:27:00,@theifish,admin,False,3731,Linux в массы через телефоны?,90,5,714,41.0,6.0,-0.108540790578,-0.280068845422,1.03266829979
2825,2825,https://habrahabr.ru/post/26865/,habrahabr.ru,26865,2008-06-05 12:53:00,@ArMikael,develop,False,1769,TwitterFox — твиттер для рыжей лисы,14,5,322,17.0,7.0,-0.656999176804,-0.282343765809,-0.342390839126
2826,2826,https://habrahabr.ru/post/288144/,habrahabr.ru,288144,2008-06-05 13:52:00,@urbansheep,marketing,False,9159,"Повесть о бронировании: билеты в Каро Фильм на сайте Афиши, или Чем отличается «заказ» от «бронирования»",37,8,6900,42.0,9.0,1.44248128738,-0.0185409444152,0.363910013897
2827,2827,https://habrahabr.ru/post/26871/,habrahabr.ru,26871,2008-06-05 14:17:00,@webcasper,misc,False,249,Почему каждый парень должен купить своей девушке Wii Fit,85,11,334,81.0,29.0,-0.634944400858,0.171679783034,0.984639705596
2828,2828,https://habrahabr.ru/post/26872/,habrahabr.ru,26872,2008-06-05 14:22:00,@CurlyBrace,develop,False,9485,@Media 2008 Лондон. Отчет. Часть вторая,10,4,207,23.0,0.0,-0.960674055545,-0.407950181287,-0.581584454985
2829,2829,https://habrahabr.ru/post/26878/,habrahabr.ru,26878,2008-06-05 15:28:00,@ArMikael,develop,False,1116,Необъяснимые особенности нашего мозга,257,32,1200,110.0,10.0,0.243092226362,0.842068493919,1.81791533845
2830,2830,https://habrahabr.ru/post/26879/,habrahabr.ru,26879,2008-06-05 15:43:00,@aviator,misc,False,1325,Социальная сеть для эмо,78,4,248,51.0,37.0,-0.837465634415,-0.411195750004,0.909691144639
2831,2831,https://geektimes.ru/post/26880/,geektimes.ru,26880,2008-06-05 16:11:00,@alizar,,False,2101,У видеороликов на YouTube появились интерактивные титры,25,3,1100,35.0,10.0,0.640556810292,0.0414630068035,0.244437008638
2832,2832,https://habrahabr.ru/post/26883/,habrahabr.ru,26883,2008-06-05 16:38:00,@gremli,admin,False,8781,«Доменные войны». Эпизод второй.,15,2,299,7.0,7.0,-0.706351829231,-0.749422140828,-0.306570448521
2833,2833,https://geektimes.ru/post/26886/,geektimes.ru,26886,2008-06-05 17:29:00,@yanshraks,,False,10858,Преврати свой iPod Touch в iPhone,30,23,12900,42.0,10.0,2.72503100547,1.71799550955,0.391868007805
2834,2834,https://habrahabr.ru/post/26887/,habrahabr.ru,26887,2008-06-05 17:30:00,@alizar,develop,False,1805,Microsoft создаёт плагин к IE7 для коллективной работы,6,5,267,17.0,8.0,-0.780111793169,-0.282934299388,-0.930156455402
2835,2835,https://habrahabr.ru/post/26888/,habrahabr.ru,26888,2008-06-05 17:31:00,@bur,develop,False,5345,Crop & Resize на страницах ваших сайтов,122,331,23500,102.0,15.0,2.29244103255,2.3871411276,1.25149239469
2836,2836,https://geektimes.ru/post/26890/,geektimes.ru,26890,2008-06-05 18:21:00,@alizar,,False,1649,Венчурное инвестирование как краудсорсинг,9,15,215,21.0,1.0,-0.71004126457,1.33158668145,-0.501714691319
2837,2837,https://habrahabr.ru/post/26891/,habrahabr.ru,26891,2008-06-05 18:30:00,@yangus,develop,False,2810,В Молдове появился свой клиент ICQ,9,2,264,1.0,0.0,-0.788622722153,-0.745460956022,-0.661005157115
2838,2838,https://geektimes.ru/post/26901/,geektimes.ru,26901,2008-06-05 22:08:00,@jasiejames,,False,2291,Монструозный лэптоп от HP,86,5,251,27.0,7.0,-0.583756479008,0.417602437041,1.19203156686
2839,2839,https://geektimes.ru/post/26902/,geektimes.ru,26902,2008-06-05 22:16:00,@andreikharlanov,,False,1754,Слухи о новых устройствах Apple с multi-touch интерфейсом,22,0,136,18.0,9.0,-1.08762211944,-1.23249458421,0.143429119706
2840,2840,https://habrahabr.ru/post/26912/,habrahabr.ru,26912,2008-06-06 01:38:00,@arestov,develop,False,2626,Выглядеть чётко?,135,1,190,29.0,6.0,-1.00676340324,-1.00656098638,1.34744059209
2841,2841,https://geektimes.ru/post/26915/,geektimes.ru,26915,2008-06-06 03:30:00,@alexDark,,False,5118,WWDC'08: А будет ли счастье?,47,2,139,30.0,10.0,-1.07406469185,-0.221465492563,0.71627509959
2842,2842,https://geektimes.ru/post/26918/,geektimes.ru,26918,2008-06-06 06:28:00,@nekt,,False,2119,Почему у ноутбуков клавиатуры не отделяются?,57,2,1100,13.0,9.0,0.646349211979,-0.220909116188,0.862191887926
2843,2843,https://habrahabr.ru/post/26919/,habrahabr.ru,26919,2008-06-06 07:40:00,@ceesaxp,develop,False,2075,Objective-J? Стартап представил вэб–версию Apple Keynote,5,4,455,8.0,0.0,-0.408918471857,-0.394943101501,-1.04969738781
2844,2844,https://geektimes.ru/post/26922/,geektimes.ru,26922,2008-06-06 08:59:00,@elsinor,,False,1754,ASUS представляет интерфейс “Glide” для Windows Mobile,13,0,214,3.0,1.0,-0.715897588707,-1.23599790964,-0.257507217776
2845,2845,https://habrahabr.ru/post/26923/,habrahabr.ru,26923,2008-06-06 09:27:00,@r2aRu,misc,False,2855,Первый неофициальный релиз системы управления сайтами A[ristocrat].CMS,109,3,237,11.0,16.0,-0.853801168624,-0.542962689561,1.18272566429
2846,2846,https://geektimes.ru/post/26929/,geektimes.ru,26929,2008-06-06 11:26:00,@yellow_duck,,False,1198,Gmail: Labs in gmail,115,9,314,68.0,6.0,-0.396961056532,0.888471658531,1.40618097142
2847,2847,https://habrahabr.ru/post/26933/,habrahabr.ru,26933,2008-06-06 12:58:00,@yktoo,develop,False,3576,Ускоряемся: вышла версия Opera 9.50 build 10048,52,0,184,22.0,8.0,-1.01969969599,-1.46317145569,0.618787549975
2848,2848,https://habrahabr.ru/post/26940/,habrahabr.ru,26940,2008-06-06 14:42:00,@alizar,develop,False,2224,Алгоритм кубика Рубика сократили до 23 ходов,130,26,1100,72.0,3.0,0.205701860556,0.734735903129,1.30989909878
2849,2849,https://geektimes.ru/post/26941/,geektimes.ru,26941,2008-06-06 15:26:00,@Tigger,,False,1592,"Disney World внутри Google, Google внутри Disney World",7,1,489,17.0,3.0,-0.0391121736291,-0.617305302283,-0.727583143704
2850,2850,https://habrahabr.ru/post/26943/,habrahabr.ru,26943,2008-06-06 15:36:00,@Jangl,misc,False,1049,Запущена географическая карта русскоязычных блогов.,24,9,186,36.0,9.0,-1.00993581529,0.0685798032239,0.0355834911424
2851,2851,https://geektimes.ru/post/26946/,geektimes.ru,26946,2008-06-06 15:57:00,@Morozka,,False,1640,Google goes offline,37,3,182,17.0,9.0,-0.860529389133,0.0266044851851,0.507648890677
2852,2852,https://geektimes.ru/post/26950/,geektimes.ru,26950,2008-06-06 16:15:00,@alizar,,False,2187,IBM внедряет трубочки с водой прямо в чипы,49,1,235,24.0,3.0,-0.644670601417,-0.616860039422,0.72359949517
2853,2853,https://geektimes.ru/post/26955/,geektimes.ru,26955,2008-06-06 17:25:00,@alizar,,False,1308,Продажи серверов растут благодаря вебу,7,1,176,10.0,3.0,-0.891117129452,-0.606936836703,-0.741021484638
2854,2854,https://habrahabr.ru/post/26958/,habrahabr.ru,26958,2008-06-06 17:51:00,@Zadoff,misc,False,2175,Oleee.ru — Сообщество Футбольных Болельщиков,80,8,193,48.0,25.0,-0.980096050178,-0.00342850178907,0.938956162277
2855,2855,https://habrahabr.ru/post/31600/,habrahabr.ru,31600,2008-06-06 18:43:00,@366,develop,False,10010,Семантический поиск: мифы и реальность,31,54,13200,41.0,0.0,1.91775434548,1.20871398848,0.224832966131
2856,2856,https://geektimes.ru/post/31601/,geektimes.ru,31601,2008-06-06 18:54:00,@Took,,False,1121,kuler делает Flickr,1,1,275,9.0,6.0,-0.495336496008,-0.613846715115,-1.84048870553
2857,2857,https://geektimes.ru/post/26962/,geektimes.ru,26962,2008-06-06 19:00:00,@indigo,,False,1665,"И снова о питерском коворкинге. Работаем по-новому, снижаем цены!",7,3,402,6.0,5.0,-0.166824929391,0.0360934315482,-0.718720270218
2858,2858,https://habrahabr.ru/post/26966/,habrahabr.ru,26966,2008-06-06 19:54:00,@Restorer,develop,False,6201,"Делаем did you mean, часть вторая",33,85,1000,33.0,0.0,0.143047295578,1.50299332531,0.269803953637
2859,2859,https://habrahabr.ru/post/26967/,habrahabr.ru,26967,2008-06-06 20:11:00,@Tod,misc,False,6367,Интернет прорывается в реальную жизнь!,50,10,180,39.0,7.0,-1.0293281025,0.123549319708,0.579191552219
2860,2860,https://habrahabr.ru/post/26968/,habrahabr.ru,26968,2008-06-06 21:17:00,@Shpankov,develop,False,1556,Браузер Opera становится ещё безопасней,26,2,255,21.0,11.0,-0.787335124345,-0.746543617434,0.0885137065722
2861,2861,https://habrahabr.ru/post/26969/,habrahabr.ru,26969,2008-06-06 21:31:00,@Radeon,management,False,10487,"Вредные клиенты. Как жить с ними, как бороться.",37,28,1200,57.0,5.0,0.270744691891,0.770514820505,0.350701922358
2862,2862,https://habrahabr.ru/post/26970/,habrahabr.ru,26970,2008-06-06 22:12:00,@TIKR_ru,misc,False,5375,"Про портфельные инвестиции, TIKR.ru и не только",15,5,709,8.0,2.0,-0.0892832413978,-0.28400056812,-0.31428417483
2863,2863,https://geektimes.ru/post/26971/,geektimes.ru,26971,2008-06-06 23:13:00,@elsinor,,False,1828,QIP PDA Build 2000,51,0,243,15.0,12.0,-0.602282354356,-1.25836353891,0.777190577904
2864,2864,https://geektimes.ru/post/26979/,geektimes.ru,26979,2008-06-07 00:43:00,@titanbull,,False,773,Тест Radeon 3850 AGP: выгодный апгрейд старых систем?,0,0,370,0.0,0.0,-0.23154670702,-1.24570645396,-2.36525203761
